model,comparison,baseline_stage,candidate_stage,image_key,page_key,reference,baseline_hypothesis,candidate_hypothesis,baseline_cer,candidate_cer,cer_delta,baseline_wer,candidate_wer,wer_delta,baseline_exact_match,candidate_exact_match,exact_match_delta,baseline_missing_output,candidate_missing_output,missing_output_delta,baseline_runtime,candidate_runtime,runtime_delta
surya,raw_to_run_1,raw,run_1,test/12/191/18,test_12_191,సంధ్యకు,సంభవను,,0.5714285714285714,1.0,0.4285714285714286,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.373763927000255,8.970173733992851,-10.403590193007403
surya,raw_to_run_1,raw,run_1,test/12/191/19,test_12_191,చైనీయులుండటం,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,42.04458770899873,36.14897236599063,-5.895615343008103
surya,raw_to_run_1,raw,run_1,test/12/191/2,test_12_191,డ్యూయలింగ్,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,23.74628652300089,24.2012853740016,0.4549988510007097
surya,raw_to_run_1,raw,run_1,test/12/191/20,test_12_191,నక్షత్రాలు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,20.315457936998428,13.309690441004932,-7.005767495993496
surya,raw_to_run_1,raw,run_1,test/12/191/21,test_12_191,అర్జెంటీనా,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.72217315099988,10.82927111799654,-13.892902033003338
surya,raw_to_run_1,raw,run_1,test/12/191/22,test_12_191,సవాలును,సమాజము,ప్రవాణానీ,0.5714285714285714,0.8571428571428571,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.151014137998573,13.690095263009425,-4.460918874989147
surya,raw_to_run_1,raw,run_1,test/12/191/23,test_12_191,వెంకటరామన్,పరికరా రామన్,పండు రాతున,0.6,0.8,0.20000000000000007,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.201919276998524,14.183305985992774,-11.01861329100575
surya,raw_to_run_1,raw,run_1,test/12/191/24,test_12_191,లభించి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,15.519804964002105,7.298550332998275,-8.22125463100383
surya,raw_to_run_1,raw,run_1,test/12/191/25,test_12_191,గాజువాకలో,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21.189957001999574,12.77190538099967,-8.418051620999904
surya,raw_to_run_1,raw,run_1,test/12/191/26,test_12_191,పనితీరు,పనిలోరు,,0.2857142857142857,1.0,0.7142857142857143,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.685871775000123,17.144773206004174,1.4589014310040511
surya,raw_to_run_1,raw,run_1,test/12/191/3,test_12_191,తగ్గింపు,తగిరిపు,తగిరిపు,0.375,0.375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.516084776001662,10.460335359006422,-4.055749416995241
surya,raw_to_run_1,raw,run_1,test/12/191/4,test_12_191,నిజనిర్ధారణ,నిజనిర్దౌరణ,ని పిని వైర్యం,0.18181818181818182,0.9090909090909091,0.7272727272727273,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.29246140000032,14.088767092995113,-8.203694307005208
surya,raw_to_run_1,raw,run_1,test/12/191/5,test_12_191,వెనక,వినిక,,0.5,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.641499175999343,7.706690787003026,-3.9348083889963164
surya,raw_to_run_1,raw,run_1,test/12/191/6,test_12_191,చెపుతుండగా,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22.889366220002557,24.744245408001007,1.8548791879984492
surya,raw_to_run_1,raw,run_1,test/12/191/7,test_12_191,గుణం,సేవా లి,స్వాతంత్ర్యం,1.75,2.75,1.0,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.704613826997956,7.933940173999872,-4.770673652998084
surya,raw_to_run_1,raw,run_1,test/12/191/8,test_12_191,తీసుకెళ్లే,,‍,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,16.111381812999753,11.787836609000806,-4.323545203998947
surya,raw_to_run_1,raw,run_1,test/12/191/9,test_12_191,అద్వానీ,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,15.620080304997828,10.055232130005606,-5.564848174992221
surya,raw_to_run_1,raw,run_1,test/12/195/1,test_12_195,ఆలోచనలో,,లింకో బిన్యూ,1.0,1.4285714285714286,0.4285714285714286,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,19.753171866999764,27.457022916991264,7.703851049991499
surya,raw_to_run_1,raw,run_1,test/12/195/10,test_12_195,కాదనలేక,కారణ లేక,కారన లేక,0.42857142857142855,0.2857142857142857,-0.14285714285714285,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.945145555000636,10.86290197900962,-6.082243575991015
surya,raw_to_run_1,raw,run_1,test/12/195/11,test_12_195,స్పూర్తిదాయకమే,స్వాత్రీ దాయకుడు,స్వాత్రీ దాయకత్వం,0.6428571428571429,0.7142857142857143,0.0714285714285714,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.785982374000014,21.671604217001004,-9.11437815699901
surya,raw_to_run_1,raw,run_1,test/12/195/12,test_12_195,దొరికిన,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.424368493000657,9.718377801997121,-3.705990691003535
surya,raw_to_run_1,raw,run_1,test/12/195/13,test_12_195,పిలుపునకు,పేట పునరు,పేట పునర్జీ,0.4444444444444444,0.7777777777777778,0.33333333333333337,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.526150588000746,13.430976224000915,-7.095174363999831
surya,raw_to_run_1,raw,run_1,test/12/195/14,test_12_195,చెప్పగలరు,చెఘ గలదు,,0.4444444444444444,1.0,0.5555555555555556,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,20.44429615500121,20.06462662400736,-0.37966953099385137
surya,raw_to_run_1,raw,run_1,test/12/195/15,test_12_195,గురవుతున్నాను,మరి పురు నా ను,నుండి పుత్రు నాడి దేవి,0.6923076923076923,1.3076923076923077,0.6153846153846154,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.15072971599875,26.49882744900242,-1.6519022669963306
surya,raw_to_run_1,raw,run_1,test/12/195/16,test_12_195,దీర్ఘాలోచనలో,దివ్యాంగుల పనిలో,‍ ‍,0.75,1.0,0.25,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.709562107000238,26.36245557598886,1.6528934689886228
surya,raw_to_run_1,raw,run_1,test/12/195/17,test_12_195,యువభారతి,మవభరితి,మహాభారత,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.593982578000578,15.126840354001615,-6.467142223998962
surya,raw_to_run_1,raw,run_1,test/12/195/18,test_12_195,పయనిస్తారు,పంట నిస్తారు,పంటనిస్తారు,0.3,0.2,-0.09999999999999998,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.446265095000854,15.763641746001667,-6.682623348999186
surya,raw_to_run_1,raw,run_1,test/12/195/19,test_12_195,కావ్యాల,కావ్యాల,కావి లి,0.0,0.5714285714285714,0.5714285714285714,0.0,2.0,2.0,1.0,0.0,-1.0,0.0,0.0,0.0,14.565676178001013,8.79804757500824,-5.767628602992772
surya,raw_to_run_1,raw,run_1,test/12/195/2,test_12_195,ఒలకబోస్తున్నా,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,26.83097454900053,29.187051366010564,2.3560768170100346
surya,raw_to_run_1,raw,run_1,test/12/195/20,test_12_195,పనీపాటాలేనివాడు,పనిపాటా లేనివాడు,పనిపాటా లేనివాడు,0.13333333333333333,0.13333333333333333,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.143131839999114,27.29470183799276,-6.848430002006353
surya,raw_to_run_1,raw,run_1,test/12/195/21,test_12_195,గడిపినా,గ బి మీనా,గుంటునా,0.7142857142857143,0.5714285714285714,-0.1428571428571429,3.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.295697284000198,12.52587048499845,-2.7698267990017484
surya,raw_to_run_1,raw,run_1,test/12/195/22,test_12_195,కొరతల,కొనువల,కొనటల్లి,0.6,1.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.407658621999872,9.686765079997713,-4.720893542002159
surya,raw_to_run_1,raw,run_1,test/12/195/23,test_12_195,ఏర్పడకుండా,విశ్వ దక్షుండో,విశ్వ దక్షుం దై,0.9,1.1,0.20000000000000007,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.180327321999357,18.150327000999823,-9.030000320999534
surya,raw_to_run_1,raw,run_1,test/12/195/24,test_12_195,చికిత్సకు,బుకిల్‌నీకు,బంకేత్రవేత్తు,0.6666666666666666,1.0,0.33333333333333337,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.278802248998545,12.552237821990275,-5.72656442700827
surya,raw_to_run_1,raw,run_1,test/12/195/3,test_12_195,కూల్చివేయండి,కూట్ర వేయిండి,కూట్టి వారుండి,0.3333333333333333,0.5,0.16666666666666669,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.911299462997704,28.417975837000995,-3.493323625996709
surya,raw_to_run_1,raw,run_1,test/12/195/4,test_12_195,గ్రహీతకు,గ్రహ లకు,గణాంకు,0.25,0.625,0.375,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.875707642000634,9.960685411002487,-6.915022230998147
surya,raw_to_run_1,raw,run_1,test/12/195/5,test_12_195,తప్పుకో,తప్పుకొ,తప్పుకొ,0.14285714285714285,0.14285714285714285,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.465853464000247,9.32214620000741,-5.143707263992837
surya,raw_to_run_1,raw,run_1,test/12/195/6,test_12_195,వస్తే,,పద్యా,1.0,0.8,-0.19999999999999996,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,9.446061162998376,6.0679726880043745,-3.3780884749940014
surya,raw_to_run_1,raw,run_1,test/12/195/7,test_12_195,దెయ్యాలే,పేరుాని లే,పేరుావ భౌ,1.0,1.125,0.125,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.998613011000998,13.918594483999186,-4.080018527001812
surya,raw_to_run_1,raw,run_1,test/12/195/8,test_12_195,పొదుపును,పౌరుపును,హై ను పు ను,0.25,0.75,0.5,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.820912486000452,16.186799093993613,-2.6341133920068387
surya,raw_to_run_1,raw,run_1,test/12/195/9,test_12_195,సినీ,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.368506236998655,5.264225142993382,-4.104281094005273
surya,raw_to_run_1,raw,run_1,test/12/48/1,test_12_48,ఓబయ్య,పి బ య్య,,0.8,1.0,0.19999999999999996,3.0,1.0,-2.0,0.0,0.0,0.0,0.0,1.0,1.0,15.9857293640016,15.0186788660003,-0.9670504980012993
surya,raw_to_run_1,raw,run_1,test/12/48/10,test_12_48,జవాబులో,,‌,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,18.010293653998815,9.993620355000076,-8.01667329899874
surya,raw_to_run_1,raw,run_1,test/12/48/11,test_12_48,మరికొంచెం,మరికొండలు,మరికొండల,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.273618567000085,13.995043390000319,-6.278575176999766
surya,raw_to_run_1,raw,run_1,test/12/48/12,test_12_48,అతనితో,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,15.172964312001568,9.976937256999918,-5.19602705500165
surya,raw_to_run_1,raw,run_1,test/12/48/13,test_12_48,దేనికైనా,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,15.627563771999121,10.399136055999861,-5.22842771599926
surya,raw_to_run_1,raw,run_1,test/12/48/14,test_12_48,పోల్చడంతో,పాట దంతో,పాల్లు దంతా,0.5555555555555556,0.6666666666666666,0.11111111111111105,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.321792631999415,17.73067766899976,-3.5911149629996544
surya,raw_to_run_1,raw,run_1,test/12/48/15,test_12_48,శాంతిభద్రతలను,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.49315784800274,30.78596452199963,0.29280667399689264
surya,raw_to_run_1,raw,run_1,test/12/48/16,test_12_48,నిర్లక్ష్యానికి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.95598110100036,18.773512794999988,-0.18246830600037356
surya,raw_to_run_1,raw,run_1,test/12/48/17,test_12_48,సాదియాస్,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,20.193776078001974,15.2556906599998,-4.938085418002174
surya,raw_to_run_1,raw,run_1,test/12/48/18,test_12_48,లాభపడ్డాయి,తా భీష ట్రై,తాగునీరు లభించి,0.9,1.3,0.4,3.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.249565201000223,14.874548601000242,-8.37501659999998
surya,raw_to_run_1,raw,run_1,test/12/48/19,test_12_48,మేం,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.784573586999613,4.538750891999825,-5.245822694999788
surya,raw_to_run_1,raw,run_1,test/12/48/2,test_12_48,భావిస్తున్నాం,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.805987682000705,20.547190250000313,-4.258797432000392
surya,raw_to_run_1,raw,run_1,test/12/48/20,test_12_48,సంక్రమించే,సంక్ర ఉంచో,సంక్ర బే,0.3,0.4,0.10000000000000003,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.28636945999824,13.257016868999926,-9.029352590998315
surya,raw_to_run_1,raw,run_1,test/12/48/21,test_12_48,హృదయాలపై,ప్రభావాలు,ప్పు ద యో ల పై,1.0,1.125,0.125,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,25.99200398800167,15.870781891000206,-10.121222097001464
surya,raw_to_run_1,raw,run_1,test/12/48/22,test_12_48,రిజస్ట్రేషన్లు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21.724136819000705,26.752019733999987,5.027882914999282
surya,raw_to_run_1,raw,run_1,test/12/48/23,test_12_48,ఆశ్రయించి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21.03585627299981,10.359643581,-10.676212691999808
surya,raw_to_run_1,raw,run_1,test/12/48/24,test_12_48,పాలించే,,పాలయి,1.0,0.5714285714285714,-0.4285714285714286,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,16.105569493000075,8.014175397000145,-8.09139409599993
surya,raw_to_run_1,raw,run_1,test/12/48/3,test_12_48,వ్యాసపు,వాని సేట్ర,వాని సేద్రు,1.1428571428571428,1.1428571428571428,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.116693093998038,10.808984369999962,-4.307708723998076
surya,raw_to_run_1,raw,run_1,test/12/48/4,test_12_48,అప్లయి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.067749673002254,9.412780498000302,-4.654969175001952
surya,raw_to_run_1,raw,run_1,test/12/48/5,test_12_48,వెదజల్లాల్సి,పెద్ద పుల్లాల్లి,వద్ద పుట్టాలు,0.5833333333333334,0.8333333333333334,0.25,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.635348406001867,14.99838212800023,-10.636966278001637
surya,raw_to_run_1,raw,run_1,test/12/48/6,test_12_48,నిరాహారదీక్షలు,నిరాహార దక్షిణు,నిరాహార దక్షిణు,0.2857142857142857,0.2857142857142857,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.772233175997826,23.529240229999687,-4.2429929459981395
surya,raw_to_run_1,raw,run_1,test/12/48/7,test_12_48,అనుమతించడంపైనే,అనుమతీరార డోర్మాన్,,0.7857142857142857,1.0,0.2142857142857143,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,39.616620496002724,35.572066426999754,-4.04455406900297
surya,raw_to_run_1,raw,run_1,test/12/48/8,test_12_48,దీనితో,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.719470074000128,8.309731663000093,-5.409738411000035
surya,raw_to_run_1,raw,run_1,test/12/48/9,test_12_48,ఆలోచిస్తామని,తొలోబడి స్తామని,,0.4166666666666667,1.0,0.5833333333333333,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,25.850028829998337,23.644272901000022,-2.2057559289983146
surya,raw_to_run_1,raw,run_1,test/12/70/1,test_12_70,తెలుపవలసిన,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,26.324908501999744,21.165231045999917,-5.159677455999827
surya,raw_to_run_1,raw,run_1,test/12/70/10,test_12_70,స్వస్వరూపాయ,స్వ స్వ రూపాయ,స్వ స్వ రూపాయ,0.18181818181818182,0.18181818181818182,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.435121081001853,29.466653152999697,2.0315320719978445
surya,raw_to_run_1,raw,run_1,test/12/70/11,test_12_70,సెలవుపై,సల పుట్టు,,1.0,1.0,0.0,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,17.082222263001313,13.627148552000108,-3.455073711001205
surya,raw_to_run_1,raw,run_1,test/12/70/12,test_12_70,తెరకెక్కిస్తోంది,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,25.982037714999024,16.872002939999675,-9.110034774999349
surya,raw_to_run_1,raw,run_1,test/12/70/13,test_12_70,వంగముల్లు,వంగ ముల్లు,వంగ ముల్లు,0.1111111111111111,0.1111111111111111,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.38446856599694,13.959585398999934,-9.424883166997006
surya,raw_to_run_1,raw,run_1,test/12/70/14,test_12_70,రీచయ్యాయి,రొచ యానో లు,రొచ య్యా బు,0.8888888888888888,0.5555555555555556,-0.33333333333333326,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.019570049000322,12.01409147000004,-10.005478579000282
surya,raw_to_run_1,raw,run_1,test/12/70/15,test_12_70,సంగీతపరంగా,సంగీతపరంగా,సంగీతపరంగా,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,28.361094332001812,13.93306290800001,-14.428031424001801
surya,raw_to_run_1,raw,run_1,test/12/70/16,test_12_70,ఆకల్తో,,‍,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,12.701301790999423,10.783487735999643,-1.9178140549997806
surya,raw_to_run_1,raw,run_1,test/12/70/17,test_12_70,రాజశేఖరం,,రాజకీయం,1.0,0.5,-0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,20.047020309997606,11.75532579899982,-8.291694510997786
surya,raw_to_run_1,raw,run_1,test/12/70/18,test_12_70,కాను,కాసి,,0.5,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.835531483000523,5.2763696580000214,-5.559161825000501
surya,raw_to_run_1,raw,run_1,test/12/70/19,test_12_70,పడేస్తుంది,పారిశ్రాంతి,ప్రయత్నం కు,0.7,0.9,0.20000000000000007,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.33868302799965,11.809370632000082,-7.529312395999568
surya,raw_to_run_1,raw,run_1,test/12/70/2,test_12_70,పట్టు,పట్టు,పట్టు,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.454325203998451,6.0440154479997545,-4.410309755998696
surya,raw_to_run_1,raw,run_1,test/12/70/20,test_12_70,చాలామంది,బాలా మంది,బాలా మంది,0.25,0.25,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.615760439999576,11.422881231000247,-9.19287920899933
surya,raw_to_run_1,raw,run_1,test/12/70/21,test_12_70,దినోత్సవాల,దేవోత్సవాల,దేవోత్త్ర వాలి,0.2,0.7,0.49999999999999994,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.311145106999902,14.004618055000265,-8.306527051999637
surya,raw_to_run_1,raw,run_1,test/12/70/22,test_12_70,పగుళ్లు,మనుష్య,మనం జైన,0.7142857142857143,1.0,0.2857142857142857,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.291397435001272,12.73636489699993,-0.5550325380013419
surya,raw_to_run_1,raw,run_1,test/12/70/23,test_12_70,బిల్లింగ్స్,బి జ్ఞలమ్,బి ట్లి ంస్,0.7272727272727273,0.45454545454545453,-0.27272727272727276,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.12330219600335,12.064128493000226,-4.059173703003125
surya,raw_to_run_1,raw,run_1,test/12/70/24,test_12_70,మధుర,మధుర,మధుర,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.280075319999014,8.78075801299974,-4.499317306999274
surya,raw_to_run_1,raw,run_1,test/12/70/25,test_12_70,జు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.387108181999793,4.804169848999663,-2.582938333000129
surya,raw_to_run_1,raw,run_1,test/12/70/3,test_12_70,అనుబంధాల్లో,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28.060001174999343,28.384449636000227,0.324448461000884
surya,raw_to_run_1,raw,run_1,test/12/70/4,test_12_70,చేయలేమని,బేయ లేమినీ,చేయ లేదునీ,0.5,0.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.214718956998695,12.898641290999876,-9.316077665998819
surya,raw_to_run_1,raw,run_1,test/12/70/5,test_12_70,ఒకదాని,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,15.185124477997306,9.068523361000189,-6.116601116997117
surya,raw_to_run_1,raw,run_1,test/12/70/6,test_12_70,రోజుల్లోకి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16.423559893002675,10.070337907000066,-6.353221986002609
surya,raw_to_run_1,raw,run_1,test/12/70/7,test_12_70,జరగడంతో,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,20.16890227699696,23.485656901999846,3.3167546250028863
surya,raw_to_run_1,raw,run_1,test/12/70/8,test_12_70,జరగకుండా,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21.647419623001042,19.33359296300023,-2.3138266600008137
