image_key,page_key,model,input_kind,reference,hypothesis,cer,exact_match,categories,error_category_count,evidence_source,category,error,correction,reason
test/9/53/12,test_9_53,surya,raw,కూర్చునేందుకు,హార్సు నెందుకు,0.38461538461538464,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/53/12,test_9_53,surya,raw,కూర్చునేందుకు,హార్సు నెందుకు,0.38461538461538464,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4,deterministic_alignment,insertion,,,Unicode/edit alignment rule
test/9/53/12,test_9_53,surya,raw,కూర్చునేందుకు,హార్సు నెందుకు,0.38461538461538464,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/53/13,test_9_53,surya,raw,బొమ్మలు,బొమ్మేలు,0.14285714285714285,False,diacritic_or_vowel_sign_error,1,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/53/14,test_9_53,surya,raw,వార్త,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/9/53/14,test_9_53,surya,raw,వార్త,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/53/14,test_9_53,surya,raw,వార్త,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/9/53/14,test_9_53,surya,raw,వార్త,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
test/9/53/15,test_9_53,surya,raw,మాటలో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/53/15,test_9_53,surya,raw,మాటలో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/9/53/15,test_9_53,surya,raw,మాటలో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
test/9/53/16,test_9_53,surya,raw,కౌలురైతుల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/53/16,test_9_53,surya,raw,కౌలురైతుల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/9/53/16,test_9_53,surya,raw,కౌలురైతుల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
test/9/53/17,test_9_53,surya,raw,ఉన్నానంటూ,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/9/53/17,test_9_53,surya,raw,ఉన్నానంటూ,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/53/17,test_9_53,surya,raw,ఉన్నానంటూ,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/9/53/17,test_9_53,surya,raw,ఉన్నానంటూ,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
test/9/53/18,test_9_53,surya,raw,దీపం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/53/18,test_9_53,surya,raw,దీపం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/9/53/18,test_9_53,surya,raw,దీపం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
test/9/53/19,test_9_53,surya,raw,గొప్ప,గాపు,0.6,False,diacritic_or_vowel_sign_error;virama_or_conjunct_error,2,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/9/53/19,test_9_53,surya,raw,గొప్ప,గాపు,0.6,False,diacritic_or_vowel_sign_error;virama_or_conjunct_error,2,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/53/20,test_9_53,surya,raw,రజితరాణి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/53/20,test_9_53,surya,raw,రజితరాణి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/9/53/20,test_9_53,surya,raw,రజితరాణి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
test/9/53/21,test_9_53,surya,raw,బాల్యం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/9/53/21,test_9_53,surya,raw,బాల్యం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/53/21,test_9_53,surya,raw,బాల్యం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/9/53/21,test_9_53,surya,raw,బాల్యం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
test/9/53/22,test_9_53,surya,raw,గర్వకారణం,గర్వ కొరణు,0.3333333333333333,False,diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,3,deterministic_alignment,word_boundary_split_or_join,,,Unicode/edit alignment rule
test/9/53/22,test_9_53,surya,raw,గర్వకారణం,గర్వ కొరణు,0.3333333333333333,False,diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/53/22,test_9_53,surya,raw,గర్వకారణం,గర్వ కొరణు,0.3333333333333333,False,diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,3,deterministic_alignment,insertion,,,Unicode/edit alignment rule
test/9/53/23,test_9_53,surya,raw,మర్చిపోవచ్చు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/9/53/23,test_9_53,surya,raw,మర్చిపోవచ్చు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/53/23,test_9_53,surya,raw,మర్చిపోవచ్చు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/9/53/23,test_9_53,surya,raw,మర్చిపోవచ్చు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
test/9/53/24,test_9_53,surya,raw,వొక్కోసారి,ఎన్నికై సారి,0.7,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/9/53/24,test_9_53,surya,raw,వొక్కోసారి,ఎన్నికై సారి,0.7,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/53/24,test_9_53,surya,raw,వొక్కోసారి,ఎన్నికై సారి,0.7,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,insertion,,,Unicode/edit alignment rule
test/9/53/24,test_9_53,surya,raw,వొక్కోసారి,ఎన్నికై సారి,0.7,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/53/24,test_9_53,surya,raw,వొక్కోసారి,ఎన్నికై సారి,0.7,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,word_boundary_split_or_join,,,Unicode/edit alignment rule
test/9/65/1,test_9_65,surya,raw,బోర్డులో,భౌత్యం,0.875,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/65/1,test_9_65,surya,raw,బోర్డులో,భౌత్యం,0.875,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/9/65/1,test_9_65,surya,raw,బోర్డులో,భౌత్యం,0.875,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/65/2,test_9_65,surya,raw,చౌదరిని,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/65/2,test_9_65,surya,raw,చౌదరిని,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/9/65/2,test_9_65,surya,raw,చౌదరిని,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
test/9/65/3,test_9_65,surya,raw,సాగునీటి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/65/3,test_9_65,surya,raw,సాగునీటి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/9/65/3,test_9_65,surya,raw,సాగునీటి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
test/9/65/4,test_9_65,surya,raw,తెమ్మంది,తమక్రింది,0.5,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/65/4,test_9_65,surya,raw,తెమ్మంది,తమక్రింది,0.5,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3,deterministic_alignment,insertion,,,Unicode/edit alignment rule
test/9/65/4,test_9_65,surya,raw,తెమ్మంది,తమక్రింది,0.5,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/65/5,test_9_65,surya,raw,వెంట్రిలాక్విజంలో,విం టిలా క్షీణ బెంలా,0.7058823529411765,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,6,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/9/65/5,test_9_65,surya,raw,వెంట్రిలాక్విజంలో,విం టిలా క్షీణ బెంలా,0.7058823529411765,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,6,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/65/5,test_9_65,surya,raw,వెంట్రిలాక్విజంలో,విం టిలా క్షీణ బెంలా,0.7058823529411765,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,6,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/65/5,test_9_65,surya,raw,వెంట్రిలాక్విజంలో,విం టిలా క్షీణ బెంలా,0.7058823529411765,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,6,deterministic_alignment,insertion,,,Unicode/edit alignment rule
test/9/65/5,test_9_65,surya,raw,వెంట్రిలాక్విజంలో,విం టిలా క్షీణ బెంలా,0.7058823529411765,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,6,deterministic_alignment,word_boundary_split_or_join,,,Unicode/edit alignment rule
test/9/65/5,test_9_65,surya,raw,వెంట్రిలాక్విజంలో,విం టిలా క్షీణ బెంలా,0.7058823529411765,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,6,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/9/65/6,test_9_65,surya,raw,క్షణాన్నీ,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
