image_key,page_key,model,input_kind,operation,category,reference_character,hypothesis_character
test/9/65/8,test_9_65,surya,raw,insertion,diacritic_or_vowel_sign_error,,ో
test/9/65/8,test_9_65,surya,raw,substitution,base_character_substitution,ప,ష
test/9/65/8,test_9_65,surya,raw,insertion,insertion,,క
test/9/65/8,test_9_65,surya,raw,substitution,base_character_substitution,ప,ర
test/9/65/8,test_9_65,surya,raw,substitution,base_character_substitution,ద,చ
test/9/65/8,test_9_65,surya,raw,substitution,diacritic_or_vowel_sign_error,ా,ి
test/9/65/9,test_9_65,surya,raw,deletion,deletion,జ,
test/9/65/9,test_9_65,surya,raw,deletion,deletion,ట,
test/9/65/9,test_9_65,surya,raw,deletion,virama_or_conjunct_error,్,
test/9/65/9,test_9_65,surya,raw,deletion,deletion,ల,
test/9/65/9,test_9_65,surya,raw,deletion,deletion,త,
test/9/65/9,test_9_65,surya,raw,deletion,diacritic_or_vowel_sign_error,ో,
test/9/65/10,test_9_65,surya,raw,insertion,insertion,,మ
test/9/65/10,test_9_65,surya,raw,substitution,base_character_substitution,ప,ర
test/9/65/10,test_9_65,surya,raw,substitution,diacritic_or_vowel_sign_error,ం,ి
test/9/65/10,test_9_65,surya,raw,substitution,base_character_substitution,ప,య
test/9/65/10,test_9_65,surya,raw,substitution,diacritic_or_vowel_sign_error,ి,ు
test/9/65/10,test_9_65,surya,raw,substitution,diacritic_or_vowel_sign_error,ం, 
test/9/65/10,test_9_65,surya,raw,insertion,insertion,,ర
test/9/65/10,test_9_65,surya,raw,insertion,diacritic_or_vowel_sign_error,,ి
test/9/65/10,test_9_65,surya,raw,insertion,insertion,,త
test/9/65/10,test_9_65,surya,raw,insertion,virama_or_conjunct_error,,్
test/9/65/11,test_9_65,surya,raw,deletion,deletion,ఆ,
test/9/65/11,test_9_65,surya,raw,deletion,deletion,మ,
test/9/65/11,test_9_65,surya,raw,deletion,diacritic_or_vowel_sign_error,ో,
test/9/65/11,test_9_65,surya,raw,deletion,deletion,ద,
test/9/65/11,test_9_65,surya,raw,deletion,deletion,మ,
test/9/65/11,test_9_65,surya,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/9/65/11,test_9_65,surya,raw,deletion,deletion,ద,
test/9/65/11,test_9_65,surya,raw,deletion,virama_or_conjunct_error,్,
test/9/65/11,test_9_65,surya,raw,deletion,deletion,ర,
test/9/65/12,test_9_65,surya,raw,deletion,deletion,జ,
test/9/65/12,test_9_65,surya,raw,deletion,deletion,వ,
test/9/65/12,test_9_65,surya,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/9/65/12,test_9_65,surya,raw,deletion,deletion,బ,
test/9/65/12,test_9_65,surya,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/9/65/13,test_9_65,surya,raw,substitution,diacritic_or_vowel_sign_error,ి,ీ
test/9/65/13,test_9_65,surya,raw,substitution,base_character_substitution,ర,ట
test/9/65/13,test_9_65,surya,raw,substitution,virama_or_conjunct_error,్,ి
test/9/65/13,test_9_65,surya,raw,substitution,base_character_substitution,ణ, 
test/9/65/13,test_9_65,surya,raw,substitution,base_character_substitution,య,బ
test/9/65/13,test_9_65,surya,raw,substitution,diacritic_or_vowel_sign_error,ి,ల
test/9/65/13,test_9_65,surya,raw,substitution,base_character_substitution,చ,క
test/9/65/13,test_9_65,surya,raw,substitution,base_character_substitution,న,స
test/9/65/14,test_9_65,surya,raw,deletion,deletion,జ,
test/9/65/14,test_9_65,surya,raw,deletion,diacritic_or_vowel_sign_error,ీ,
test/9/65/14,test_9_65,surya,raw,deletion,deletion,వ,
test/9/65/14,test_9_65,surya,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/9/65/14,test_9_65,surya,raw,deletion,deletion,వ,
test/9/65/14,test_9_65,surya,raw,deletion,deletion,ర,
test/9/65/14,test_9_65,surya,raw,deletion,deletion,ణ,
test/9/65/15,test_9_65,surya,raw,substitution,base_character_substitution,ఎ,మ
test/9/65/15,test_9_65,surya,raw,substitution,diacritic_or_vowel_sign_error,గ,ా
test/9/65/15,test_9_65,surya,raw,substitution,diacritic_or_vowel_sign_error,ి,స
test/9/65/15,test_9_65,surya,raw,substitution,diacritic_or_vowel_sign_error,స,ే
test/9/65/15,test_9_65,surya,raw,substitution,diacritic_or_vowel_sign_error,ి,ట
test/9/65/15,test_9_65,surya,raw,substitution,diacritic_or_vowel_sign_error,ప,ి
test/9/65/15,test_9_65,surya,raw,substitution,base_character_substitution,డ,వ
test/9/65/15,test_9_65,surya,raw,substitution,diacritic_or_vowel_sign_error,ే,ో
test/9/65/16,test_9_65,surya,raw,deletion,deletion,బ,
test/9/65/16,test_9_65,surya,raw,deletion,diacritic_or_vowel_sign_error,ృ,
test/9/65/16,test_9_65,surya,raw,deletion,diacritic_or_vowel_sign_error,ం,
test/9/65/16,test_9_65,surya,raw,deletion,deletion,ద,
test/9/65/16,test_9_65,surya,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/9/65/16,test_9_65,surya,raw,deletion,deletion,న,
test/9/65/16,test_9_65,surya,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/9/65/16,test_9_65,surya,raw,deletion,deletion,క,
test/9/65/16,test_9_65,surya,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/9/65/17,test_9_65,surya,raw,substitution,base_character_substitution,శ,న
test/9/65/17,test_9_65,surya,raw,insertion,insertion,,ద
test/9/65/17,test_9_65,surya,raw,substitution,diacritic_or_vowel_sign_error,క,ే
test/9/65/18,test_9_65,surya,raw,insertion,insertion,,వ
test/9/65/18,test_9_65,surya,raw,substitution,diacritic_or_vowel_sign_error,ఎ,ి
test/9/65/18,test_9_65,surya,raw,insertion,insertion,,ర
test/9/65/18,test_9_65,surya,raw,substitution,virama_or_conjunct_error,ి,్
test/9/65/18,test_9_65,surya,raw,substitution,base_character_substitution,ల,శ
test/9/65/18,test_9_65,surya,raw,substitution,diacritic_or_vowel_sign_error,ి,క
test/9/65/18,test_9_65,surya,raw,substitution,base_character_substitution,జ,త
test/9/65/18,test_9_65,surya,raw,substitution,virama_or_conjunct_error,ో,్
test/9/65/18,test_9_65,surya,raw,substitution,base_character_substitution,ల,వ
test/9/65/18,test_9_65,surya,raw,substitution,diacritic_or_vowel_sign_error,ా,ం
test/9/65/19,test_9_65,surya,raw,deletion,deletion,త,
test/9/65/19,test_9_65,surya,raw,deletion,deletion,ర,
test/9/65/19,test_9_65,surya,raw,deletion,deletion,ల,
test/9/65/19,test_9_65,surya,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/9/65/19,test_9_65,surya,raw,deletion,deletion,వ,
test/9/65/19,test_9_65,surya,raw,deletion,deletion,చ,
test/9/65/19,test_9_65,surya,raw,deletion,virama_or_conjunct_error,్,
test/9/65/19,test_9_65,surya,raw,deletion,deletion,చ,
test/9/65/19,test_9_65,surya,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/9/65/20,test_9_65,surya,raw,deletion,deletion,స,
test/9/65/20,test_9_65,surya,raw,deletion,diacritic_or_vowel_sign_error,ే,
test/9/65/20,test_9_65,surya,raw,deletion,deletion,వ,
test/9/65/20,test_9_65,surya,raw,deletion,deletion,ల,
test/9/65/20,test_9_65,surya,raw,deletion,deletion,క,
test/9/65/20,test_9_65,surya,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/9/65/21,test_9_65,surya,raw,deletion,deletion,ల,
test/9/65/21,test_9_65,surya,raw,substitution,base_character_substitution,ప,ళ
test/9/65/21,test_9_65,surya,raw,substitution,diacritic_or_vowel_sign_error,ై,ు
test/9/65/22,test_9_65,surya,raw,deletion,deletion,చ,
test/9/65/22,test_9_65,surya,raw,deletion,diacritic_or_vowel_sign_error,ే,
test/9/65/22,test_9_65,surya,raw,deletion,deletion,స,
test/9/65/22,test_9_65,surya,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/9/65/22,test_9_65,surya,raw,deletion,deletion,వ,
test/9/65/22,test_9_65,surya,raw,substitution,diacritic_or_vowel_sign_error,ు,‌
test/9/65/23,test_9_65,surya,raw,deletion,deletion,చ,
test/9/65/23,test_9_65,surya,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/9/65/23,test_9_65,surya,raw,deletion,deletion,ల,
test/9/65/23,test_9_65,surya,raw,deletion,virama_or_conjunct_error,్,
test/9/65/23,test_9_65,surya,raw,deletion,deletion,ల,
test/9/65/23,test_9_65,surya,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/9/65/23,test_9_65,surya,raw,deletion,deletion,ల,
test/9/65/23,test_9_65,surya,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/9/65/24,test_9_65,surya,raw,substitution,diacritic_or_vowel_sign_error,ా,ొ
test/9/65/24,test_9_65,surya,raw,deletion,virama_or_conjunct_error,్,
test/9/65/24,test_9_65,surya,raw,deletion,deletion,ర,
test/9/65/24,test_9_65,surya,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/9/65/24,test_9_65,surya,raw,substitution,diacritic_or_vowel_sign_error,క,ు
test/9/65/24,test_9_65,surya,raw,substitution,virama_or_conjunct_error,్,ప
test/9/65/24,test_9_65,surya,raw,substitution,diacritic_or_vowel_sign_error,ట,ై
test/9/65/24,test_9_65,surya,raw,substitution,base_character_substitution,ర,న
test/9/65/25,test_9_65,surya,raw,substitution,diacritic_or_vowel_sign_error,ా,ొ
test/9/65/25,test_9_65,surya,raw,substitution,base_character_substitution,జ,న
test/9/65/26,test_9_65,surya,raw,deletion,deletion,వ,
test/9/65/26,test_9_65,surya,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/9/65/26,test_9_65,surya,raw,deletion,deletion,ర,
test/9/65/26,test_9_65,surya,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/9/65/26,test_9_65,surya,raw,deletion,deletion,ద,
test/9/65/26,test_9_65,surya,raw,deletion,virama_or_conjunct_error,్,
test/9/65/26,test_9_65,surya,raw,deletion,deletion,ద,
test/9/65/26,test_9_65,surya,raw,deletion,deletion,ర,
test/9/65/26,test_9_65,surya,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/9/91/3,test_9_91,surya,raw,deletion,deletion,డ,
test/9/91/3,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/9/91/3,test_9_91,surya,raw,deletion,deletion,ల,
test/9/91/3,test_9_91,surya,raw,deletion,deletion,ర,
test/9/91/3,test_9_91,surya,raw,deletion,virama_or_conjunct_error,్,
test/9/91/3,test_9_91,surya,raw,deletion,deletion,ల,
test/9/91/3,test_9_91,surya,raw,deletion,deletion,క,
test/9/91/3,test_9_91,surya,raw,substitution,diacritic_or_vowel_sign_error,ు,‍
test/9/91/4,test_9_91,surya,raw,substitution,diacritic_or_vowel_sign_error,ా,ొ
test/9/91/4,test_9_91,surya,raw,deletion,virama_or_conjunct_error,్,
test/9/91/4,test_9_91,surya,raw,substitution,diacritic_or_vowel_sign_error,ర,ూ
test/9/91/4,test_9_91,surya,raw,substitution,diacritic_or_vowel_sign_error,ా, 
test/9/91/4,test_9_91,surya,raw,substitution,base_character_substitution,క,ప
test/9/91/4,test_9_91,surya,raw,deletion,deletion,ట,
test/9/91/4,test_9_91,surya,raw,substitution,diacritic_or_vowel_sign_error,ు,ర
test/9/91/4,test_9_91,surya,raw,substitution,diacritic_or_vowel_sign_error,న,ే
test/9/91/4,test_9_91,surya,raw,substitution,diacritic_or_vowel_sign_error,ు,మ
test/9/91/5,test_9_91,surya,raw,deletion,deletion,స,
test/9/91/5,test_9_91,surya,raw,deletion,virama_or_conjunct_error,్,
test/9/91/5,test_9_91,surya,raw,deletion,deletion,ల,
test/9/91/5,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ో,
test/9/91/5,test_9_91,surya,raw,deletion,deletion,గ,
test/9/91/5,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/9/91/6,test_9_91,surya,raw,substitution,base_character_substitution,మ,ప
test/9/91/6,test_9_91,surya,raw,insertion,insertion,,ల
test/9/91/6,test_9_91,surya,raw,insertion,diacritic_or_vowel_sign_error,,ి
test/9/91/7,test_9_91,surya,raw,deletion,deletion,బ,
test/9/91/7,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/9/91/7,test_9_91,surya,raw,deletion,deletion,స,
test/9/91/7,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/9/91/7,test_9_91,surya,raw,deletion,deletion,ల,
test/9/91/7,test_9_91,surya,raw,deletion,virama_or_conjunct_error,్,
test/9/91/9,test_9_91,surya,raw,insertion,insertion,,వ
test/9/91/9,test_9_91,surya,raw,substitution,diacritic_or_vowel_sign_error,క,ే
test/9/91/9,test_9_91,surya,raw,substitution,base_character_substitution,ప, 
test/9/91/9,test_9_91,surya,raw,substitution,diacritic_or_vowel_sign_error,ి,మ
test/9/91/9,test_9_91,surya,raw,insertion,diacritic_or_vowel_sign_error,,ి
test/9/91/9,test_9_91,surya,raw,insertion,insertion,, 
test/9/91/9,test_9_91,surya,raw,insertion,insertion,,ర
test/9/91/10,test_9_91,surya,raw,deletion,deletion,ఆ,
test/9/91/10,test_9_91,surya,raw,deletion,deletion,ద,
test/9/91/10,test_9_91,surya,raw,deletion,deletion,ర,
test/9/91/10,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/9/91/10,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ం,
test/9/91/10,test_9_91,surya,raw,deletion,deletion,చ,
test/9/91/10,test_9_91,surya,raw,deletion,deletion,డ,
test/9/91/10,test_9_91,surya,raw,substitution,diacritic_or_vowel_sign_error,ం,‌
test/9/91/11,test_9_91,surya,raw,substitution,base_character_substitution,క,ప
test/9/91/11,test_9_91,surya,raw,substitution,base_character_substitution,ర,ట
test/9/91/11,test_9_91,surya,raw,insertion,insertion,,ట
test/9/91/11,test_9_91,surya,raw,substitution,diacritic_or_vowel_sign_error,చ,ి
test/9/91/11,test_9_91,surya,raw,substitution,diacritic_or_vowel_sign_error,ీ, 
test/9/91/11,test_9_91,surya,raw,substitution,diacritic_or_vowel_sign_error,ో,ా
test/9/91/11,test_9_91,surya,raw,substitution,base_character_substitution,న,గ
test/9/91/12,test_9_91,surya,raw,deletion,deletion,అ,
test/9/91/12,test_9_91,surya,raw,deletion,deletion,న,
test/9/91/12,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ే,
test/9/91/12,test_9_91,surya,raw,deletion,deletion,శ,
test/9/91/12,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/9/91/12,test_9_91,surya,raw,deletion,deletion,డ,
test/9/91/12,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/9/91/13,test_9_91,surya,raw,deletion,deletion,చ,
test/9/91/13,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ూ,
test/9/91/13,test_9_91,surya,raw,deletion,deletion,ప,
test/9/91/13,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/9/91/13,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ం,
test/9/91/13,test_9_91,surya,raw,deletion,deletion,చ,
test/9/91/13,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ం,
test/9/91/13,test_9_91,surya,raw,deletion,deletion,డ,
test/9/91/13,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/9/91/14,test_9_91,surya,raw,substitution,base_character_substitution,ప,ద
test/9/91/14,test_9_91,surya,raw,substitution,virama_or_conjunct_error,్,ే
test/9/91/14,test_9_91,surya,raw,substitution,base_character_substitution,ర,వ
test/9/91/14,test_9_91,surya,raw,substitution,diacritic_or_vowel_sign_error,త,ీ
test/9/91/14,test_9_91,surya,raw,substitution,diacritic_or_vowel_sign_error,ి, 
test/9/91/14,test_9_91,surya,raw,substitution,base_character_substitution,య,మ
test/9/91/14,test_9_91,surya,raw,substitution,base_character_substitution,క,మ
test/9/91/14,test_9_91,surya,raw,substitution,diacritic_or_vowel_sign_error,ు,ే
test/9/91/15,test_9_91,surya,raw,deletion,deletion,ప,
test/9/91/15,test_9_91,surya,raw,deletion,virama_or_conjunct_error,్,
test/9/91/15,test_9_91,surya,raw,deletion,deletion,ర,
test/9/91/15,test_9_91,surya,raw,deletion,deletion,జ,
test/9/91/15,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/9/91/15,test_9_91,surya,raw,deletion,deletion,ధ,
test/9/91/15,test_9_91,surya,raw,deletion,deletion,న,
test/9/91/15,test_9_91,surya,raw,deletion,deletion,మ,
test/9/91/15,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ే,
test/9/91/16,test_9_91,surya,raw,deletion,deletion,ప,
test/9/91/16,test_9_91,surya,raw,deletion,virama_or_conjunct_error,్,
test/9/91/16,test_9_91,surya,raw,deletion,deletion,ర,
test/9/91/16,test_9_91,surya,raw,deletion,deletion,స,
test/9/91/16,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/9/91/16,test_9_91,surya,raw,deletion,deletion,ర,
test/9/91/17,test_9_91,surya,raw,substitution,base_character_substitution,డ,ద
test/9/91/17,test_9_91,surya,raw,substitution,diacritic_or_vowel_sign_error,ా,ొ
test/9/91/17,test_9_91,surya,raw,substitution,base_character_substitution,స,న
test/9/91/17,test_9_91,surya,raw,substitution,diacritic_or_vowel_sign_error,ు, 
test/9/91/17,test_9_91,surya,raw,insertion,insertion,,‌
test/9/91/18,test_9_91,surya,raw,deletion,deletion,బ,
test/9/91/18,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/9/91/18,test_9_91,surya,raw,deletion,deletion,ధ,
test/9/91/18,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/9/91/18,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ం,
test/9/91/18,test_9_91,surya,raw,deletion,deletion,చ,
test/9/91/18,test_9_91,surya,raw,deletion,deletion,గ,
test/9/91/18,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/9/91/19,test_9_91,surya,raw,deletion,deletion,ద,
test/9/91/19,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ై,
test/9/91/19,test_9_91,surya,raw,deletion,deletion,వ,
test/9/91/19,test_9_91,surya,raw,deletion,deletion,మ,
test/9/91/19,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ై,
test/9/91/19,test_9_91,surya,raw,deletion,deletion,న,
test/9/91/20,test_9_91,surya,raw,insertion,insertion,,ర
test/9/91/20,test_9_91,surya,raw,substitution,diacritic_or_vowel_sign_error,ం,ి
test/9/91/20,test_9_91,surya,raw,substitution,base_character_substitution,చ,య
test/9/91/21,test_9_91,surya,raw,deletion,deletion,అ,
test/9/91/21,test_9_91,surya,raw,deletion,deletion,శ,
test/9/91/21,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ో,
test/9/91/21,test_9_91,surya,raw,deletion,deletion,క,
test/9/91/22,test_9_91,surya,raw,deletion,deletion,గ,
test/9/91/22,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/9/91/22,test_9_91,surya,raw,deletion,deletion,ర,
test/9/91/22,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/9/91/22,test_9_91,surya,raw,deletion,deletion,వ,
test/9/91/22,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/9/91/22,test_9_91,surya,raw,deletion,deletion,గ,
test/9/91/22,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/9/91/23,test_9_91,surya,raw,deletion,deletion,అ,
test/9/91/23,test_9_91,surya,raw,substitution,base_character_substitution,న,గ
test/9/91/23,test_9_91,surya,raw,substitution,base_character_substitution,గ,డ
test/9/91/23,test_9_91,surya,raw,substitution,diacritic_or_vowel_sign_error,ు,ి
test/9/91/23,test_9_91,surya,raw,substitution,base_character_substitution,ణ, 
test/9/91/24,test_9_91,surya,raw,deletion,deletion,వ,
test/9/91/24,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ై,
test/9/91/24,test_9_91,surya,raw,deletion,deletion,ప,
test/9/91/24,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/9/91/24,test_9_91,surya,raw,deletion,deletion,న,
test/9/91/25,test_9_91,surya,raw,deletion,deletion,ఉ,
test/9/91/25,test_9_91,surya,raw,deletion,diacritic_or_vowel_sign_error,ం,
test/9/91/25,test_9_91,surya,raw,deletion,deletion,డ,
test/9/91/25,test_9_91,surya,raw,deletion,deletion,బ,
test/9/91/25,test_9_91,surya,raw,deletion,deletion,ట,
test/9/91/25,test_9_91,surya,raw,deletion,virama_or_conjunct_error,్,
test/9/91/25,test_9_91,surya,raw,deletion,deletion,ట,
test/9/91/25,test_9_91,surya,raw,substitution,base_character_substitution,ల,‍
test/9/91/25,test_9_91,surya,raw,substitution,diacritic_or_vowel_sign_error,ే, 
test/9/91/25,test_9_91,surya,raw,substitution,base_character_substitution,క,‍
test/9/91/26,test_9_91,surya,raw,substitution,diacritic_or_vowel_sign_error,ే,ి
test/9/91/26,test_9_91,surya,raw,substitution,base_character_substitution,స,న
test/9/166/1,test_9_166,surya,raw,deletion,deletion,గ,
test/9/166/1,test_9_166,surya,raw,deletion,virama_or_conjunct_error,్,
