image_key,page_key,split,writer_id,page_id,image_index,model,input_kind,reference,hypothesis,cer,wer,exact_match,missing_output,status,elapsed_seconds,source_image_path,input_image_path
test/9/166/11,test_9_166,test,9,166,11,surya,raw,పరిగణించి,పరిగోద్రేంచి,0.5555555555555556,1.0,False,False,ok,19.779091665001033,ground_truth/sample_set/test/9/166/11.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/166/11.jpg
test/9/166/12,test_9_166,test,9,166,12,surya,raw,శాయంపేట,హైమంపేట,0.42857142857142855,1.0,False,False,ok,20.03780319499856,ground_truth/sample_set/test/9/166/12.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/166/12.jpg
test/9/166/13,test_9_166,test,9,166,13,surya,raw,రైళ్లమీద,,1.0,1.0,False,True,empty_output,16.978190208999877,ground_truth/sample_set/test/9/166/13.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/166/13.jpg
test/9/166/14,test_9_166,test,9,166,14,surya,raw,పట్టణాలలో,దేవ్య గ్రహాలలో,1.0,2.0,False,False,ok,21.933014539001306,ground_truth/sample_set/test/9/166/14.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/166/14.jpg
test/9/166/15,test_9_166,test,9,166,15,surya,raw,చేతులే,చోడు కొ,0.8333333333333334,2.0,False,False,ok,13.96563409400187,ground_truth/sample_set/test/9/166/15.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/166/15.jpg
test/9/166/16,test_9_166,test,9,166,16,surya,raw,తలుపు,తలపు,0.2,1.0,False,False,ok,13.72117879200232,ground_truth/sample_set/test/9/166/16.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/166/16.jpg
test/9/166/17,test_9_166,test,9,166,17,surya,raw,జక్కన్న,,1.0,1.0,False,True,empty_output,15.267222144000698,ground_truth/sample_set/test/9/166/17.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/166/17.jpg
test/9/166/18,test_9_166,test,9,166,18,surya,raw,పల్లెటూరు,,1.0,1.0,False,True,empty_output,19.327761919001205,ground_truth/sample_set/test/9/166/18.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/166/18.jpg
test/9/166/19,test_9_166,test,9,166,19,surya,raw,కన్వీనియనే్స,కొన్ని నీయ నౌస,0.6666666666666666,3.0,False,False,ok,27.076630457002466,ground_truth/sample_set/test/9/166/19.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/166/19.jpg
test/9/166/20,test_9_166,test,9,166,20,surya,raw,పట్టిన,వట్టున,0.3333333333333333,1.0,False,False,ok,12.041531604001648,ground_truth/sample_set/test/9/166/20.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/166/20.jpg
test/9/166/21,test_9_166,test,9,166,21,surya,raw,సమత్వభావన,సముద్రపు భూమిని,1.1111111111111112,2.0,False,False,ok,25.648787138001353,ground_truth/sample_set/test/9/166/21.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/166/21.jpg
test/9/166/22,test_9_166,test,9,166,22,surya,raw,వర్గంలోకి,‍,1.0,1.0,False,False,ok,17.755065149001894,ground_truth/sample_set/test/9/166/22.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/166/22.jpg
test/9/166/23,test_9_166,test,9,166,23,surya,raw,గుర్తుకొస్తారు,గుర్తు కొన్నారు,0.21428571428571427,2.0,False,False,ok,21.687159871002223,ground_truth/sample_set/test/9/166/23.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/166/23.jpg
test/9/166/24,test_9_166,test,9,166,24,surya,raw,పచ్చడిని,పచ్చి దీని,0.5,2.0,False,False,ok,17.645582072000252,ground_truth/sample_set/test/9/166/24.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/166/24.jpg
test/9/166/25,test_9_166,test,9,166,25,surya,raw,చర్మపు,,1.0,1.0,False,True,empty_output,14.08352012999967,ground_truth/sample_set/test/9/166/25.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/166/25.jpg
test/9/249/1,test_9_249,test,9,249,1,surya,raw,జియావుల్,‌,1.0,1.0,False,False,ok,19.212554880003154,ground_truth/sample_set/test/9/249/1.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/1.jpg
test/9/249/2,test_9_249,test,9,249,2,surya,raw,మేధావులందరూ,మేథాపులందరూ,0.18181818181818182,1.0,False,False,ok,29.204617944000347,ground_truth/sample_set/test/9/249/2.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/2.jpg
test/9/249/3,test_9_249,test,9,249,3,surya,raw,రసోచితమైన,‌ ‌,1.0,2.0,False,False,ok,23.72355835000053,ground_truth/sample_set/test/9/249/3.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/3.jpg
test/9/249/4,test_9_249,test,9,249,4,surya,raw,ప్రయోగించడం,ప్రమోగించడం,0.09090909090909091,1.0,False,False,ok,26.968429396998545,ground_truth/sample_set/test/9/249/4.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/4.jpg
test/9/249/5,test_9_249,test,9,249,5,surya,raw,మరిగేంతలో,మ,0.8888888888888888,1.0,False,False,ok,20.261507846000313,ground_truth/sample_set/test/9/249/5.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/5.jpg
test/9/249/6,test_9_249,test,9,249,6,surya,raw,నాన్నను,నాన్మను,0.14285714285714285,1.0,False,False,ok,15.783683566001855,ground_truth/sample_set/test/9/249/6.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/6.jpg
test/9/249/7,test_9_249,test,9,249,7,surya,raw,చంపేసే,,1.0,1.0,False,True,empty_output,15.682191261999833,ground_truth/sample_set/test/9/249/7.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/7.jpg
test/9/249/8,test_9_249,test,9,249,8,surya,raw,నిరంకుశ,,1.0,1.0,False,True,empty_output,17.84780469999896,ground_truth/sample_set/test/9/249/8.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/8.jpg
test/9/249/9,test_9_249,test,9,249,9,surya,raw,విదేశాలలో,విద్యా లింగ,0.6666666666666666,2.0,False,False,ok,20.271712996000133,ground_truth/sample_set/test/9/249/9.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/9.jpg
test/9/249/10,test_9_249,test,9,249,10,surya,raw,క్రమానికితోడు,ప్రమాన కొలాడు,0.38461538461538464,2.0,False,False,ok,24.260589044999506,ground_truth/sample_set/test/9/249/10.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/10.jpg
test/9/249/11,test_9_249,test,9,249,11,surya,raw,లెఫ్ట్,,1.0,1.0,False,True,empty_output,10.245198295000591,ground_truth/sample_set/test/9/249/11.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/11.jpg
test/9/249/12,test_9_249,test,9,249,12,surya,raw,బొమ్మంటే,,1.0,1.0,False,True,empty_output,18.62905581299856,ground_truth/sample_set/test/9/249/12.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/12.jpg
test/9/249/13,test_9_249,test,9,249,13,surya,raw,వారికన్నా,,1.0,1.0,False,True,empty_output,17.634382946002006,ground_truth/sample_set/test/9/249/13.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/13.jpg
test/9/249/14,test_9_249,test,9,249,14,surya,raw,చరితమును,బాళి లింమను,1.0,2.0,False,False,ok,21.92163421999794,ground_truth/sample_set/test/9/249/14.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/14.jpg
test/9/249/15,test_9_249,test,9,249,15,surya,raw,అత్యధిక,,1.0,1.0,False,True,empty_output,16.18535704900205,ground_truth/sample_set/test/9/249/15.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/15.jpg
test/9/249/16,test_9_249,test,9,249,16,surya,raw,శైలజా,,1.0,1.0,False,True,empty_output,14.003800219001278,ground_truth/sample_set/test/9/249/16.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/16.jpg
test/9/249/17,test_9_249,test,9,249,17,surya,raw,తడపందే,,1.0,1.0,False,True,empty_output,22.89393701500012,ground_truth/sample_set/test/9/249/17.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/17.jpg
test/9/249/18,test_9_249,test,9,249,18,surya,raw,ప్రజాగేయాల్లో,,1.0,1.0,False,True,empty_output,25.441469623998273,ground_truth/sample_set/test/9/249/18.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/18.jpg
test/9/249/19,test_9_249,test,9,249,19,surya,raw,చక్రానికి,,1.0,1.0,False,True,empty_output,17.443963626999903,ground_truth/sample_set/test/9/249/19.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/19.jpg
test/9/249/20,test_9_249,test,9,249,20,surya,raw,ప్రతిపక్ష,,1.0,1.0,False,True,empty_output,18.079787369999394,ground_truth/sample_set/test/9/249/20.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/20.jpg
test/9/249/21,test_9_249,test,9,249,21,surya,raw,గోగు,గాను,0.5,1.0,False,False,ok,11.246308064000914,ground_truth/sample_set/test/9/249/21.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/21.jpg
test/9/249/22,test_9_249,test,9,249,22,surya,raw,పిచ్,,1.0,1.0,False,True,empty_output,12.765423721000843,ground_truth/sample_set/test/9/249/22.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/22.jpg
test/9/249/23,test_9_249,test,9,249,23,surya,raw,వీలుంది,,1.0,1.0,False,True,empty_output,21.464664903000084,ground_truth/sample_set/test/9/249/23.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/23.jpg
test/9/249/24,test_9_249,test,9,249,24,surya,raw,చల్లా,,1.0,1.0,False,True,empty_output,13.6656834839996,ground_truth/sample_set/test/9/249/24.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/24.jpg
test/9/252/1,test_9_252,test,9,252,1,surya,raw,డైరెక్ట్,,1.0,1.0,False,True,empty_output,12.077203386998008,ground_truth/sample_set/test/9/252/1.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/1.jpg
test/9/252/2,test_9_252,test,9,252,2,surya,raw,వంటిదే,పాటలోనే,0.8333333333333334,1.0,False,False,ok,16.49458673999834,ground_truth/sample_set/test/9/252/2.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/2.jpg
test/9/252/3,test_9_252,test,9,252,3,surya,raw,తప్పుతుంది,తప్పబయింది,0.3,1.0,False,False,ok,29.46711144299843,ground_truth/sample_set/test/9/252/3.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/3.jpg
test/9/252/4,test_9_252,test,9,252,4,surya,raw,క్రింద,,1.0,1.0,False,True,empty_output,18.550843098997575,ground_truth/sample_set/test/9/252/4.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/4.jpg
test/9/252/5,test_9_252,test,9,252,5,surya,raw,ఉత్తమాభిరుచి,వైమానియన్,0.75,1.0,False,False,ok,26.124119745996722,ground_truth/sample_set/test/9/252/5.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/5.jpg
test/9/252/6,test_9_252,test,9,252,6,surya,raw,సమాచారం,సమాచారం,0.0,0.0,True,False,ok,20.181928222998977,ground_truth/sample_set/test/9/252/6.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/6.jpg
test/9/252/7,test_9_252,test,9,252,7,surya,raw,తేటలన్నీ,,1.0,1.0,False,True,empty_output,20.034962370998983,ground_truth/sample_set/test/9/252/7.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/7.jpg
test/9/252/8,test_9_252,test,9,252,8,surya,raw,సమైక్యాంధ్ర,సమీకృతంగా,0.6363636363636364,1.0,False,False,ok,21.880937723002717,ground_truth/sample_set/test/9/252/8.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/8.jpg
test/9/252/9,test_9_252,test,9,252,9,surya,raw,పెయిడ్,ముడి,0.8333333333333334,1.0,False,False,ok,14.330337128001702,ground_truth/sample_set/test/9/252/9.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/9.jpg
test/9/252/10,test_9_252,test,9,252,10,surya,raw,వెళితే,,1.0,1.0,False,True,empty_output,12.465672233000078,ground_truth/sample_set/test/9/252/10.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/10.jpg
test/9/252/11,test_9_252,test,9,252,11,surya,raw,నిర్ధారణ,సిద్ధాంతం,0.625,1.0,False,False,ok,15.773300595003093,ground_truth/sample_set/test/9/252/11.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/11.jpg
test/9/252/12,test_9_252,test,9,252,12,surya,raw,అనుసరణీయం,,1.0,1.0,False,True,empty_output,28.77265493899904,ground_truth/sample_set/test/9/252/12.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/12.jpg
test/9/252/13,test_9_252,test,9,252,13,surya,raw,అవకఅశాలు,‍,1.0,1.0,False,False,ok,23.1477458570007,ground_truth/sample_set/test/9/252/13.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/13.jpg
test/9/252/14,test_9_252,test,9,252,14,surya,raw,పారేసుకోటానికి,పారిశ్రామికోటానికి,0.5,1.0,False,False,ok,28.026635312002327,ground_truth/sample_set/test/9/252/14.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/14.jpg
test/9/252/15,test_9_252,test,9,252,15,surya,raw,పిజాయి,,1.0,1.0,False,True,empty_output,15.011039943001379,ground_truth/sample_set/test/9/252/15.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/15.jpg
test/9/252/16,test_9_252,test,9,252,16,surya,raw,చేస్తున్నారంటూ,బెన్నెస్కోర్‌లలో,0.9285714285714286,1.0,False,False,ok,33.01487813000131,ground_truth/sample_set/test/9/252/16.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/16.jpg
test/9/252/17,test_9_252,test,9,252,17,surya,raw,ఉద్యోగావకాశాలను,ప్రత్యేక శాత కూళాలను,0.8,3.0,False,False,ok,35.22010861000308,ground_truth/sample_set/test/9/252/17.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/17.jpg
test/9/252/18,test_9_252,test,9,252,18,surya,raw,రోజైనా,,1.0,1.0,False,True,empty_output,12.736637623998831,ground_truth/sample_set/test/9/252/18.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/18.jpg
test/9/252/19,test_9_252,test,9,252,19,surya,raw,కలిపాం,కేవలం,0.6666666666666666,1.0,False,False,ok,14.546262972999102,ground_truth/sample_set/test/9/252/19.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/19.jpg
test/9/252/20,test_9_252,test,9,252,20,surya,raw,మంత్రులను,పంటలను,0.5555555555555556,1.0,False,False,ok,22.459696768000867,ground_truth/sample_set/test/9/252/20.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/20.jpg
test/9/252/21,test_9_252,test,9,252,21,surya,raw,ప్రేమతో,వివరాలు,1.0,1.0,False,False,ok,15.84874458700142,ground_truth/sample_set/test/9/252/21.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/21.jpg
test/9/252/22,test_9_252,test,9,252,22,surya,raw,నడిపన్న,,1.0,1.0,False,True,empty_output,17.074810826998146,ground_truth/sample_set/test/9/252/22.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/22.jpg
test/9/252/23,test_9_252,test,9,252,23,surya,raw,ఉండవచ్చు,దండ వార్తా,0.75,2.0,False,False,ok,22.52485687800072,ground_truth/sample_set/test/9/252/23.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/23.jpg
test/9/252/24,test_9_252,test,9,252,24,surya,raw,స్వర్గ,,1.0,1.0,False,True,empty_output,11.793726058000175,ground_truth/sample_set/test/9/252/24.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/24.jpg
test/9/252/25,test_9_252,test,9,252,25,surya,raw,ప్రీ,,1.0,1.0,False,True,empty_output,7.733731087999331,ground_truth/sample_set/test/9/252/25.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/25.jpg
test/9/393/1,test_9_393,test,9,393,1,surya,raw,పుటలను,,1.0,1.0,False,True,empty_output,16.77324668899746,ground_truth/sample_set/test/9/393/1.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/1.jpg
test/9/393/2,test_9_393,test,9,393,2,surya,raw,విజయరామారావు,విద్యా సౌకర్యాలు,0.8333333333333334,2.0,False,False,ok,35.389114393001364,ground_truth/sample_set/test/9/393/2.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/2.jpg
test/9/393/3,test_9_393,test,9,393,3,surya,raw,అణ్వస్త్ర,‍,1.0,1.0,False,False,ok,17.472122326002136,ground_truth/sample_set/test/9/393/3.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/3.jpg
test/9/393/4,test_9_393,test,9,393,4,surya,raw,పూజ్య,,1.0,1.0,False,True,empty_output,12.950678524000978,ground_truth/sample_set/test/9/393/4.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/4.jpg
test/9/393/5,test_9_393,test,9,393,5,surya,raw,కాళేశ్వరరావు,కాళిష్టార్థావు,0.5,1.0,False,False,ok,23.833657375002076,ground_truth/sample_set/test/9/393/5.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/5.jpg
test/9/393/6,test_9_393,test,9,393,6,surya,raw,పలకరించడం,,1.0,1.0,False,True,empty_output,29.521805456999573,ground_truth/sample_set/test/9/393/6.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/6.jpg
test/9/393/7,test_9_393,test,9,393,7,surya,raw,మనని,మానవ,0.5,1.0,False,False,ok,12.536498729001323,ground_truth/sample_set/test/9/393/7.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/7.jpg
test/9/393/8,test_9_393,test,9,393,8,surya,raw,వీరిద్దరిని,,1.0,1.0,False,True,empty_output,16.964907066001615,ground_truth/sample_set/test/9/393/8.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/8.jpg
test/9/393/9,test_9_393,test,9,393,9,surya,raw,నిలువుగా,,1.0,1.0,False,True,empty_output,16.938579106998077,ground_truth/sample_set/test/9/393/9.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/9.jpg
test/9/393/10,test_9_393,test,9,393,10,surya,raw,అఫ్రీదిపై,‍,1.0,1.0,False,False,ok,19.165779946997645,ground_truth/sample_set/test/9/393/10.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/10.jpg
test/9/393/11,test_9_393,test,9,393,11,surya,raw,సుబ్బరాయశర్మ,సుబ్బరామ వర్మ,0.25,2.0,False,False,ok,31.061040435000905,ground_truth/sample_set/test/9/393/11.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/11.jpg
test/9/393/12,test_9_393,test,9,393,12,surya,raw,బ్రహ్మాస్త్రం,,1.0,1.0,False,True,empty_output,19.940310308000335,ground_truth/sample_set/test/9/393/12.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/12.jpg
test/9/393/13,test_9_393,test,9,393,13,surya,raw,వాట్,,1.0,1.0,False,True,empty_output,10.951907906000997,ground_truth/sample_set/test/9/393/13.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/13.jpg
